iter	PairLogit
1515	0.182790354
1516	0.1827601401
1517	0.1827361512
1518	0.1827064978
1519	0.182654806
1520	0.1825933504
1521	0.1825470426
1522	0.1824958179
1523	0.1824646346
1524	0.1824149049
1525	0.1823670204
1526	0.1823286428
1527	0.1822855001
1528	0.1822743699
1529	0.1822408858
1530	0.1821649597
1531	0.1820991478
1532	0.1820419901
1533	0.1820114258
1534	0.1819802542
1535	0.1819448431
1536	0.1819186118
1537	0.1818717317
1538	0.1818431996
1539	0.1817957239
1540	0.1817606748
1541	0.1817416262
1542	0.181697806
1543	0.181674331
1544	0.1816501902
1545	0.1816115673
1546	0.1815874032
1547	0.1815452532
1548	0.1815234132
1549	0.1814912489
1550	0.1814549034
1551	0.1814333204
1552	0.1813869075
1553	0.1813610032
1554	0.1813198809
1555	0.181288686
1556	0.1812582385
1557	0.1812370292
1558	0.1812042575
1559	0.181161617
1560	0.1811242438
1561	0.1810783214
1562	0.1810336604
1563	0.1809971748
1564	0.1809544408
1565	0.180886515
1566	0.1808572003
1567	0.1808279091
1568	0.1807821152
1569	0.1807644563
1570	0.1807371505
1571	0.1807039818
1572	0.180660804
1573	0.1806118684
1574	0.1805600715
1575	0.1805134133
1576	0.1804786095
1577	0.1804442495
1578	0.1804102282
1579	0.1803974395
1580	0.1803633832
1581	0.1803299692
1582	0.1803125322
1583	0.1802687121
1584	0.1802337098
1585	0.1802123603
1586	0.1801670803
1587	0.1801379759
1588	0.1801132512
1589	0.1800928594
1590	0.1800729348
1591	0.1800423121
1592	0.1800002789
1593	0.1799835661
1594	0.1799466016
1595	0.1799055027
1596	0.1798654199
1597	0.1798267854
1598	0.1798028665
1599	0.1797626436
1600	0.17972805
1601	0.179681532
1602	0.1796468333
1603	0.1796208121
1604	0.1795915909
1605	0.17956884
1606	0.1795359165
1607	0.1795069406
1608	0.1794696141
1609	0.1794335723
1610	0.1794054022
1611	0.1793712174
1612	0.1793467029
1613	0.1793197357
1614	0.1793056624
1615	0.1792864619
1616	0.1792468696
1617	0.1792080949
1618	0.179182611
1619	0.1791521051
1620	0.1790846932
1621	0.1790541873
1622	0.1790151439
1623	0.1789880016
1624	0.1789438311
1625	0.1788860194
1626	0.1788571486
1627	0.178825066
1628	0.1787726384
1629	0.1787477501
1630	0.1787055885
1631	0.1786831645
1632	0.1786634501
1633	0.1786380597
1634	0.1786081611
1635	0.1785809721
1636	0.1785521597
1637	0.178520626
1638	0.1784905756
1639	0.1784558185
1640	0.1784234673
1641	0.1783962082
1642	0.1783355935
1643	0.1782927895
1644	0.1782567827
1645	0.1782230066
1646	0.1782037361
1647	0.1781581641
1648	0.1781339883
1649	0.1780905886
1650	0.1780592418
1651	0.1780083558
1652	0.1779638583
1653	0.1779166396
1654	0.1778726443
1655	0.1778413208
1656	0.1778154282
1657	0.1777954802
1658	0.1777703584
1659	0.1777470352
1660	0.1776990456
1661	0.1776561949
1662	0.1776208772
1663	0.1776023774
1664	0.1775714394
1665	0.1775492023
1666	0.1775048567
1667	0.1774873963
1668	0.177458362
1669	0.1774188281
1670	0.177397105
1671	0.1773771103
1672	0.177339702
1673	0.1773014528
1674	0.1772723484
1675	0.1772407097
1676	0.1771814497
1677	0.1771624828
1678	0.1771064814
1679	0.1770781478
1680	0.177054334
1681	0.1770221113
1682	0.1769768897
1683	0.1769421443
1684	0.1769149669
1685	0.1768870071
1686	0.1768702709
1687	0.1768221295
1688	0.1768045174
1689	0.1767914134
1690	0.1767665485
1691	0.1767399668
1692	0.1767010519
1693	0.1766728702
1694	0.1766307435
1695	0.176614673
1696	0.1765652936
1697	0.1765193947
1698	0.1764758081
1699	0.1764549025
1700	0.1764166066
1701	0.176397628
1702	0.1763585029
1703	0.1763325986
1704	0.176309252
1705	0.1762926092
1706	0.1762784658
1707	0.1762507512
1708	0.1762016288
1709	0.1761483602
1710	0.1761196529
1711	0.1760961662
1712	0.1760554878
1713	0.1760303893
1714	0.1760084325
1715	0.1759824348
1716	0.1759521625
1717	0.1759219602
1718	0.1758950048
1719	0.1758711793
1720	0.1758390617
1721	0.1758107048
1722	0.1757765783
1723	0.1757560581
1724	0.1757158235
1725	0.1756705084
1726	0.1756426771
1727	0.1756152428
1728	0.1755962175
1729	0.1755422832
1730	0.1755053888
1731	0.1754894118
1732	0.175471204
1733	0.175448675
1734	0.175422432
1735	0.1753883289
1736	0.1753562697
1737	0.1753239185
1738	0.1753031997
1739	0.1752749362
1740	0.1752317934
1741	0.1752081782
1742	0.1751719496
1743	0.1751391896
1744	0.1751124911
1745	0.1750965257
1746	0.1750784581
1747	0.1750327343
1748	0.1749891127
1749	0.1749351201
1750	0.1749082697
1751	0.1748808121
1752	0.1748420724
1753	0.1748231522
1754	0.1747929149
1755	0.1747685289
1756	0.1747254329
1757	0.1746772097
1758	0.1746440527
1759	0.174617833
1760	0.1745877242
1761	0.1745514021
1762	0.1745067878
1763	0.1744727315
1764	0.1744426811
1765	0.1744293201
1766	0.1743991763
1767	0.1743703522
1768	0.1743299891
1769	0.1743026949
1770	0.1742623786
1771	0.1742352596
1772	0.1742154752
1773	0.174189711
1774	0.1741560401
1775	0.1741313737
1776	0.1741143572
1777	0.1740828236
1778	0.1740172919
1779	0.1740009762
1780	0.1739642687
1781	0.1739218267
1782	0.1738922902
1783	0.1738777263
1784	0.1738567272
1785	0.173836242
1786	0.1738230796
1787	0.1737758142
1788	0.1737407184
1789	0.1737128519
1790	0.1736893418
1791	0.1736743108
1792	0.1736442137
1793	0.173620213
1794	0.1736056842
1795	0.1735784952
1796	0.1735400008
1797	0.1735163038
1798	0.173476186
1799	0.1734563548
1800	0.1734280212
1801	0.1733930889
1802	0.1733612399
1803	0.1733445388
1804	0.1733056239
1805	0.1732831416
1806	0.1732481509
1807	0.1732146668
1808	0.1731830981
1809	0.1731511206
1810	0.1731001879
1811	0.1730738631
1812	0.1730531444
1813	0.1730249042
1814	0.1730130849
1815	0.1729653056
1816	0.1729334916
1817	0.1729092691
1818	0.1728664417
1819	0.1728204376
1820	0.1728035379
1821	0.1727708597
1822	0.1727429699
1823	0.1727034828
1824	0.1726637737
1825	0.1726333028
1826	0.1726143826
1827	0.1725957544
1828	0.1725666734
1829	0.1725397179
1830	0.1725065025
1831	0.172484861
1832	0.1724518091
1833	0.1724282756
1834	0.1724000121
1835	0.1723157472
1836	0.1722810835
1837	0.1722546069
1838	0.1722058699
1839	0.1721673287
1840	0.1721424171
1841	0.1721208575
1842	0.1720964597
1843	0.1720728796
1844	0.1720522659
1845	0.1720177541
1846	0.1719695893
1847	0.1719409638
1848	0.1718954151
1849	0.171864699
1850	0.1718464912
1851	0.1718265082
1852	0.1718183796
1853	0.1717992491
1854	0.1717649826
1855	0.1717350139
1856	0.1717129637
1857	0.1716902828
1858	0.1716729393
1859	0.1716599638
1860	0.1716489854
1861	0.1716269585
1862	0.1715987418
1863	0.1715838625
1864	0.1715662037
1865	0.1715290407
1866	0.1715070255
1867	0.1714821606
1868	0.1714621309
1869	0.1714494591
1870	0.171428495
1871	0.1714144217
1872	0.1713942868
1873	0.1713709986
1874	0.1713512959
1875	0.1713108978
1876	0.1712868271
1877	0.1712212254
1878	0.1712007753
1879	0.1711511039
1880	0.1711233776
1881	0.1710880249
1882	0.1710735778
1883	0.1710426631
1884	0.1710209049
1885	0.1709896632
1886	0.1709657794
1887	0.1709362779
1888	0.1709176614
1889	0.170883021
1890	0.1708591489
1891	0.1708377994
1892	0.1708172909
1893	0.1707857339
1894	0.1707617216
1895	0.1707263805
1896	0.1706933285
1897	0.1706663965
1898	0.1706375607
1899	0.1705986224
1900	0.1705825169
1901	0.1705470941
1902	0.1705247519
1903	0.1705028419
1904	0.1704658657
1905	0.1704315291
1906	0.1703898112
1907	0.1703655536
1908	0.1703506511
1909	0.1703213715
1910	0.1702965416
1911	0.1702742111
1912	0.1702247734
1913	0.1701695194
1914	0.1701234919
1915	0.1700864106
1916	0.1700597238
1917	0.1700234601
1918	0.1700041078
1919	0.1699734501
1920	0.1699438318
1921	0.1699121346
1922	0.1698761862
1923	0.1698405765
1924	0.1698182227
1925	0.1697899825
1926	0.1697525859
1927	0.1697261561
1928	0.1696887361
1929	0.1696437014
1930	0.1696126115
1931	0.1695908416
1932	0.1695569838
1933	0.1695231727
1934	0.1694989268
1935	0.1694713991
1936	0.1694468145
1937	0.1694246125
1938	0.1693927635
1939	0.1693710637
1940	0.1693373577
1941	0.1693149337
1942	0.1692637441
1943	0.1692485612
1944	0.1692315447
1945	0.1692132202
1946	0.1691806938
1947	0.169165581
1948	0.1691445118
1949	0.1691036348
1950	0.169079716
1951	0.1690613797
1952	0.1690443983
1953	0.1690331629
1954	0.1690050162
1955	0.1689832113
1956	0.1689641276
1957	0.1689364948
1958	0.1689143628
1959	0.1688883066
1960	0.1688741282
1961	0.1688311373
1962	0.1688183019
1963	0.1687785111
1964	0.1687633633
1965	0.1687314092
1966	0.1687148365
1967	0.1686988594
1968	0.1686628643
1969	0.1686228866
1970	0.1685988627
1971	0.1685715101
1972	0.1685368231
1973	0.1685198416
1974	0.1685049157
1975	0.1684857269
1976	0.1684635599
1977	0.1684526633
1978	0.1684288145
1979	0.1683811519
1980	0.1683639018
1981	0.1683297287
1982	0.1683036375
1983	0.1682911408
1984	0.1682658672
1985	0.168236389
1986	0.1682126804
1987	0.1681919383
1988	0.1681719786
1989	0.1681496948
1990	0.1681293965
1991	0.168093962
1992	0.1680492776
1993	0.1680249033
1994	0.1679867709
1995	0.1679672084
1996	0.1679410588
1997	0.167909385
1998	0.1678876734
1999	0.1678730278
2000	0.1678552989
2001	0.1678078933
2002	0.1677827598
2003	0.1677363703
2004	0.1676992073
2005	0.1676756271
2006	0.1676594515
2007	0.1676391882
2008	0.1676032165
2009	0.1675869708
2010	0.1675648622
2011	0.167535057
2012	0.1675217078
2013	0.1674933158
2014	0.167458839
2015	0.1674320003
2016	0.1674002331
2017	0.1673773186
2018	0.1673599518
2019	0.1673421177
2020	0.167310549
2021	0.16729741
2022	0.1672631201
2023	0.1672315864
2024	0.1672031711
2025	0.1671697571
2026	0.1671365533
2027	0.1671151805
2028	0.167089498
2029	0.1670687559
2030	0.1670533278
2031	0.1670073587
2032	0.1669668438
2033	0.1669448753
2034	0.1669266442
2035	0.1669017092
2036	0.1668548642
2037	0.1668390974
2038	0.1668276051
2039	0.1668020979
2040	0.1667790667
2041	0.1667659743
2042	0.1667408525
2043	0.1667043436
2044	0.1666872453
2045	0.1666472326
2046	0.1666284993
2047	0.1666035643
2048	0.1665549557
2049	0.1665344121
2050	0.1665115094
2051	0.1664911059
2052	0.1664720689
2053	0.1664273028
2054	0.1663508862
2055	0.1663182547
2056	0.1662870948
2057	0.1662752054
2058	0.1662537392
2059	0.1662287809
2060	0.1662141703
2061	0.1661884295
2062	0.1661529015
2063	0.1661294148
2064	0.1661078902
2065	0.1660834107
2066	0.1660592349
2067	0.1660191755
2068	0.1660047984
2069	0.165975005
2070	0.1659570191
2071	0.1659356229
2072	0.1659138764
2073	0.1658992775
2074	0.1658761761
2075	0.1658627685
2076	0.1658428906
2077	0.1658294713
2078	0.1658121278
2079	0.1657972485
2080	0.1657751283
2081	0.165746164
2082	0.1657350688
2083	0.1657077046
2084	0.1656832836
2085	0.1656517849
2086	0.1656164789
2087	0.1656000814
2088	0.1655696456
2089	0.1655385791
2090	0.1655175566
2091	0.1654520834
2092	0.1654451343
2093	0.165417046
2094	0.1653877898
2095	0.1653275371
2096	0.1652960035
2097	0.1652678334
2098	0.1652426765
2099	0.1652155693
2100	0.1651958899
2101	0.1651625927
2102	0.1651456463
2103	0.1651261304
2104	0.1650867134
2105	0.1650770664
2106	0.1650475182
2107	0.1650208898
2108	0.1649889473
2109	0.16497582
2110	0.1649325371
2111	0.1649013071
2112	0.1648760218
2113	0.1648431333
2114	0.1648159677
2115	0.1647834997
2116	0.1647570231
2117	0.1647246135
2118	0.1647013954
2119	0.164668869
2120	0.1646328038
2121	0.1646059535
2122	0.164584604
2123	0.1645695146
2124	0.1645468337
2125	0.1645327837
2126	0.1644877373
2127	0.1644576752
2128	0.1644290496
2129	0.164395005
2130	0.1643754541
2131	0.1643437452
2132	0.1643136715
2133	0.1643011981
2134	0.1642766369
2135	0.1642596788
2136	0.1642387381
2137	0.1641970086
2138	0.164169294
2139	0.1641485285
2140	0.164141778
2141	0.1641228344
2142	0.1640953884
2143	0.1640847371
2144	0.1640641818
2145	0.1640370628
2146	0.1640130155
2147	0.163994399
2148	0.163975654
2149	0.1639359449
2150	0.1639223037
2151	0.1638899058
2152	0.1638467864
2153	0.1638135009
2154	0.1637957953
2155	0.1637785218
2156	0.1637548716
2157	0.1637154195
2158	0.1636956817
2159	0.1636547931
2160	0.1636396453
2161	0.1636110197
2162	0.163593174
2163	0.1635761808
2164	0.1635493188
2165	0.1635270117
2166	0.1635014344
2167	0.1634803652
2168	0.1634584785
2169	0.1634295026
2170	0.1633971748
2171	0.1633723332
2172	0.1633548612
2173	0.1633414536
2174	0.1633294708
2175	0.16328502
2176	0.1632677349
2177	0.1632324172
2178	0.1632083115
2179	0.1631667104
2180	0.1631462018
2181	0.1631126827
2182	0.1630766176
2183	0.1630669939
2184	0.1630544739
2185	0.1630349464
2186	0.1630074888
2187	0.1629951089
2188	0.1629827173
2189	0.1629597678
2190	0.1629406724
2191	0.1629227566
2192	0.162899959
2193	0.1628789132
2194	0.1628654121
2195	0.1628243833
2196	0.16279786
2197	0.1627739995
2198	0.1627564574
2199	0.1627406673
2200	0.1627100796
2201	0.162693869
2202	0.1626759999
2203	0.1626580374
2204	0.1626272278
2205	0.1625978898
2206	0.1625744148
2207	0.162559045
2208	0.1625416431
2209	0.162507213
2210	0.1624813554
2211	0.1624727129
2212	0.1624529401
2213	0.1624314155
2214	0.1624181596
2215	0.1623946729
2216	0.1623650313
2217	0.1623531185
2218	0.1623384145
2219	0.1623231499
2220	0.1622924571
2221	0.162271166
2222	0.1622471771
2223	0.1622269372
2224	0.1622068257
2225	0.1621830587
2226	0.1621634494
2227	0.1621472154
2228	0.1621084991
2229	0.1620958739
2230	0.1620659987
2231	0.162045058
2232	0.1620232297
2233	0.1620121812
2234	0.1619867207
2235	0.1619718649
2236	0.1619546148
2237	0.1619435547
2238	0.1619157933
2239	0.161894222
2240	0.1618222318
2241	0.1617856294
2242	0.1617674917
2243	0.1617526242
2244	0.1617293126
2245	0.161709353
2246	0.1616890079
2247	0.1616832501
2248	0.1616667942
2249	0.1616336955
2250	0.1616210704
2251	0.1616081299
2252	0.1615914054
2253	0.1615727305
2254	0.1615466509
2255	0.1615290388
2256	0.161499584
2257	0.1614731658
2258	0.1614600151
2259	0.1614438629
2260	0.1614189279
2261	0.1614024136
2262	0.1613491685
2263	0.1613343827
2264	0.1613168173
2265	0.1612844077
2266	0.1612578493
2267	0.1612390693
2268	0.1612085166
2269	0.1611917921
2270	0.1611671492
2271	0.161157
2272	0.1611364564
2273	0.16112271
2274	0.1611132266
2275	0.1610949721
2276	0.1610841923
2277	0.1610707963
2278	0.1610408744
2279	0.1610161963
2280	0.1610015274
2281	0.1609863562
2282	0.1609547758
2283	0.160939079
2284	0.1609241764
2285	0.1609089585
2286	0.1608771562
2287	0.1608643793
2288	0.1608504811
2289	0.1608125706
2290	0.1607999338
2291	0.160778269
2292	0.160745766
2293	0.1607350562
2294	0.1607213449
2295	0.1606985356
2296	0.160673332
2297	0.1606359588
2298	0.160606212
2299	0.1605965417
2300	0.1605756828
2301	0.1605472324
2302	0.1605345255
2303	0.1605048488
2304	0.1604820511
2305	0.1604673821
2306	0.1604486254
2307	0.1604354747
2308	0.160420689
2309	0.1604072229
2310	0.1603930444
2311	0.1603751987
2312	0.1603568158
2313	0.1603389584
2314	0.1603236003
2315	0.1602933397
2316	0.1602701099
2317	0.160253035
2318	0.1602195743
2319	0.1602044848
2320	0.1601804141
2321	0.1601667379
2322	0.160129131
2323	0.1601080619
2324	0.1600774859
2325	0.16005637
2326	0.160043196
2327	0.1600169179
2328	0.1599837842
2329	0.1599572376
2330	0.1599474504
2331	0.1599271988
2332	0.1599106378
2333	0.1598845233
2334	0.1598509808
2335	0.1598350037
2336	0.1598128601
2337	0.1597873295
2338	0.1597644618
2339	0.1597475037
2340	0.1597312229
2341	0.159720303
2342	0.1596918643
2343	0.1596724535
2344	0.1596527625
2345	0.1596248377
2346	0.1596172112
2347	0.1596096548
2348	0.1595938062
2349	0.1595754583
2350	0.159561455
2351	0.1595397552
2352	0.1595186277
2353	0.1595108026
2354	0.1594291772
2355	0.1594151388
2356	0.1594071503
2357	0.159385906
2358	0.159364428
2359	0.159350635
2360	0.1593304768
2361	0.1593096996
2362	0.1592803032
2363	0.1592541303
2364	0.1592234259
2365	0.1592039684
2366	0.1591894279
2367	0.1591747472
2368	0.1591558387
2369	0.1591365565
2370	0.1591065995
2371	0.1590939043
2372	0.1590633633
2373	0.159044992
2374	0.1590267609
2375	0.1590008099
2376	0.1589904505
2377	0.1589685755
2378	0.1589390506
2379	0.1589192895
2380	0.1588912012
2381	0.1588803279
2382	0.1588600646
2383	0.1588411444
2384	0.1588189074
2385	0.1587839751
2386	0.1587728682
2387	0.1587584445
2388	0.1587431215
2389	0.1587232319
2390	0.1587113542
2391	0.1586897478
2392	0.1586656187
2393	0.1586358603
2394	0.1585562086
2395	0.1585384446
2396	0.158521907
2397	0.158495407
2398	0.1584602995
2399	0.1584309382
2400	0.1584037258
2401	0.1583847239
2402	0.1583742243
2403	0.1583380424
2404	0.1583107716
2405	0.1583045466
2406	0.1582803708
2407	0.1582701048
2408	0.1582463728
2409	0.1582149092
2410	0.158190967
2411	0.1581816821
2412	0.158174114
2413	0.1581511645
2414	0.1581345685
2415	0.158082608
2416	0.1580589461
2417	0.158048283
2418	0.1580269453
2419	0.1580122646
2420	0.1579963109
2421	0.1579818988
2422	0.1579711073
2423	0.1579359064
2424	0.1579221951
2425	0.1579051202
2426	0.157892098
2427	0.1578704682
2428	0.1578385491
2429	0.1578195122
2430	0.1577930356
2431	0.1577684743
2432	0.1577506637
2433	0.1577242455
2434	0.1577104407
2435	0.157696309
2436	0.1576506319
2437	0.1576468245
2438	0.1576337438
2439	0.1576135857
2440	0.157597013
2441	0.157572078
2442	0.1575460569
2443	0.1575148853
2444	0.1574854305
2445	0.1574624577
2446	0.1574404542
2447	0.1574185091
2448	0.1574043306
2449	0.157373159
2450	0.1573502095
2451	0.1573377712
2452	0.157330355
2453	0.1572978286
2454	0.1572781025
2455	0.1572408811
2456	0.1572124541
2457	0.1571877644
2458	0.1571643478
2459	0.1571465604
2460	0.1571261336
2461	0.1571074353
2462	0.1570913648
2463	0.1570702256
2464	0.1570581027
2465	0.1570283209
2466	0.1570156373
2467	0.1569750173
2468	0.1569544737
2469	0.156921924
2470	0.1569036812
2471	0.1568656072
2472	0.1568413846
2473	0.15680894
2474	0.1567868664
2475	0.1567529152
2476	0.1567375688
2477	0.1567066191
2478	0.1566902333
2479	0.1566620165
2480	0.1566369764
2481	0.1566215833
2482	0.1566153584
2483	0.1565976294
2484	0.156571912
2485	0.1565546619
2486	0.1565276013
2487	0.1565152331
2488	0.1564981582
2489	0.1564784789
2490	0.1564463963
2491	0.1564253622
2492	0.1563986637
2493	0.1563809465
2494	0.1563753755
2495	0.1563512581
2496	0.1563372198
2497	0.156304962
2498	0.1562898142
2499	0.1562646573
2500	0.1562407384
2501	0.1562206036
2502	0.1561942672
2503	0.1561630605
2504	0.1561434863
2505	0.1561286538
2506	0.156110446
2507	0.156098872
2508	0.1560746261
2509	0.1560566636
2510	0.156037031
2511	0.1560259008
2512	0.1560160202
2513	0.1559967029
2514	0.1559730527
2515	0.1559579632
2516	0.1559404095
2517	0.1559265697
2518	0.1558932375
2519	0.1558839876
2520	0.1558689916
2521	0.1558457384
2522	0.1557968379
2523	0.1557757921
2524	0.1557608779
2525	0.1557281179
2526	0.1557042341
2527	0.1556801283
2528	0.1556625279
2529	0.1556548196
2530	0.1556153558
2531	0.1555818367
2532	0.1555602537
2533	0.1555424196
2534	0.1555187928
2535	0.1555055136
2536	0.1554808356
2537	0.155471831
2538	0.1554545809
2539	0.1554276488
2540	0.1554083549
2541	0.1553954377
2542	0.1553834549
2543	0.1553598281
2544	0.1553313076
2545	0.1553093625
2546	0.1552917971
2547	0.1552825939
2548	0.1552490048
2549	0.1552181718
2550	0.1552046124
2551	0.1551741882
2552	0.1551631982
2553	0.1551400151
2554	0.1551182335
2555	0.1551076405
2556	0.155084726
2557	0.1550707344
2558	0.1550528187
2559	0.1550335598
2560	0.1550184703
2561	0.1549970975
2562	0.154971672
2563	0.1549505795
2564	0.154937931
2565	0.1549116413
2566	0.1548878742
2567	0.1548540047
2568	0.1548274464
2569	0.1548086897
2570	0.154794336
2571	0.1547685602
2572	0.1547534591
2573	0.1547445012
2574	0.1547236656
2575	0.154685358
2576	0.1546710628
2577	0.1546628757
2578	0.1546513601
2579	0.1546385014
2580	0.1546249652
2581	0.1546088714
2582	0.154590068
2583	0.1545618162
2584	0.1545475326
2585	0.1545240692
2586	0.1545110119
2587	0.1544999518
2588	0.1544765351
2589	0.154448587
2590	0.1544352611
2591	0.1544247148
2592	0.1544044398
2593	0.1543867927
2594	0.1543610869
2595	0.1543387564
2596	0.15432967
2597	0.1543047935
2598	0.154278095
2599	0.1542670115
2600	0.1542501818
2601	0.154225095
2602	0.1542048668
2603	0.1541931409
2604	0.1541698527
2605	0.154165765
2606	0.154151061
2607	0.1541213259
2608	0.1540961924
2609	0.1540765715
2610	0.1540556308
2611	0.1540420596
2612	0.1540274607
2613	0.1540066252
2614	0.1539949577
2615	0.1539803705
2616	0.1539631087
2617	0.1539436629
2618	0.1539329298
2619	0.1539147337
2620	0.1538919244
2621	0.1538702245
2622	0.1538518065
2623	0.1538125647
2624	0.1537952795
2625	0.1537744206
2626	0.1537449425
2627	0.1537289421
2628	0.1537200075
2629	0.1536880067
2630	0.1536708033
2631	0.1536443501
2632	0.1536188662
2633	0.1536084718
2634	0.153595543
2635	0.1535683072
2636	0.1535558573
2637	0.1535335852
2638	0.1535228053
2639	0.1534478954
2640	0.1534338804
2641	0.1534253079
2642	0.1534076607
2643	0.153392326
2644	0.1533745621
2645	0.1533671458
2646	0.1533583164
2647	0.1533378546
2648	0.1533236527
2649	0.1533117751
2650	0.153303296
2651	0.15327738
2652	0.1532677564
2653	0.1532572218
2654	0.1532253027
2655	0.1532151653
2656	0.1532053314
2657	0.1531774066
2658	0.153149003
2659	0.1531324653
2660	0.1531217555
2661	0.1531041784
2662	0.1530907942
2663	0.1530773281
2664	0.1530507814
2665	0.1530310904
2666	0.1530164448
2667	0.1529964034
2668	0.1529683851
2669	0.1529511467
2670	0.1528970723
2671	0.1528901933
2672	0.1528727447
2673	0.1528571764
2674	0.1528344605
2675	0.1528013268
2676	0.1527878841
2677	0.1527628557
2678	0.1527536993
2679	0.1527048221
2680	0.1526943459
2681	0.152673779
2682	0.1526672153
2683	0.1526461461
2684	0.1526379474
2685	0.1526166914
2686	0.1525981566
2687	0.152588895
2688	0.1525728946
2689	0.1525456122
2690	0.1525376353
2691	0.1525175005
2692	0.1525026329
2693	0.1524796834
2694	0.15246554
2695	0.1524506608
2696	0.1524328735
2697	0.1523992492
2698	0.1523757508
2699	0.152362203
2700	0.1523524159
2701	0.1523390316
2702	0.1523241524
2703	0.1523122163
2704	0.1522893603
2705	0.1522682094
2706	0.1522566937
2707	0.1522462876
2708	0.152214135
2709	0.1521897957
2710	0.1521788173
2711	0.1521704316
2712	0.1521481011
2713	0.1521197676
2714	0.1520895069
2715	0.1520743474
2716	0.1520566302
2717	0.1520448109
2718	0.1520336807
2719	0.1520037704
2720	0.151971898
2721	0.1519538187
2722	0.1519408432
2723	0.1519203113
2724	0.1518984947
2725	0.1518874462
2726	0.1518632237
2727	0.1518433225
2728	0.1518307791
2729	0.1518199291
2730	0.1517909999
2731	0.1517706315
2732	0.1517549581
2733	0.1517415738
2734	0.1517238332
2735	0.1517171878
2736	0.1516970763
2737	0.1516474634
2738	0.1516338689
2739	0.1516173662
2740	0.1516004432
2741	0.1515846063
2742	0.1515634086
2743	0.1515462286
2744	0.1515382868
2745	0.1515229054
2746	0.1515070101
2747	0.151495985
2748	0.1514750793
2749	0.1514559256
2750	0.1514370988
2751	0.1514241934
2752	0.1514136705
2753	0.1513950189
2754	0.1513846361
2755	0.1513655875
2756	0.151351736
2757	0.151337686
2758	0.1513045523
2759	0.151287746
2760	0.151255278
2761	0.1512338935
2762	0.1512102316
2763	0.1511976532
2764	0.1511791067
2765	0.1511513688
2766	0.1511309887
2767	0.1511033091
2768	0.1510943396
2769	0.1510720791
2770	0.1510538363
2771	0.1510248954
2772	0.1510161945
2773	0.1509962582
2774	0.150981052
2775	0.1509629143
2776	0.1509522512
2777	0.1509082092
2778	0.1508903868
2779	0.1508677644
2780	0.1508529669
2781	0.1508427476
2782	0.1508056664
2783	0.1507803577
2784	0.1507562053
2785	0.1507475627
2786	0.1507310484
2787	0.1507068843
2788	0.1506983819
2789	0.1506892955
2790	0.1506677125
2791	0.1506553209
2792	0.1506451951
2793	0.150626707
2794	0.1506229697
2795	0.1506009195
2796	0.1505896141
2797	0.150570215
2798	0.1505529416
2799	0.1505368127
2800	0.1505170283
2801	0.1504965781
2802	0.150481185
2803	0.1504329035
2804	0.1504218083
2805	0.150413773
2806	0.1504009727
2807	0.1503819941
2808	0.1503696026
2809	0.150350005
2810	0.1503201297
2811	0.1503054024
2812	0.15028911
2813	0.150277898
2814	0.1502683211
2815	0.1502594216
2816	0.1502473454
2817	0.1502270704
2818	0.1502181359
2819	0.1501977558
2820	0.1501861
2821	0.1501647505
2822	0.1501456902
2823	0.1501264079
2824	0.1501103258
2825	0.1500835922
2826	0.150060561
2827	0.1500405313
2828	0.1500044895
2829	0.1499892365
2830	0.1499817619
2831	0.1499608329
2832	0.1499370308
2833	0.1499193486
2834	0.1499080548
2835	0.1498927669
2836	0.149874489
2837	0.1498665822
2838	0.1498599602
2839	0.1498285433
2840	0.1498152057
2841	0.1498062245
2842	0.1497980024
2843	0.1497472332
2844	0.1497321437
2845	0.1497165988
2846	0.1496948406
2847	0.1496804986
2848	0.1496518497
2849	0.1496376712
2850	0.1496232475
2851	0.1495756083
2852	0.1495650036
2853	0.1495529274
2854	0.1495276771
2855	0.1495200506
2856	0.1495063393
2857	0.1494928266
2858	0.1494649135
2859	0.1494431085
2860	0.1494251694
2861	0.1494149968
2862	0.1494000592
2863	0.1493839303
2864	0.149348601
2865	0.1493264456
2866	0.1493020129
2867	0.149279986
2868	0.1492615447
2869	0.1492507648
2870	0.1492369835
2871	0.1492219991
2872	0.1492100981
2873	0.1492013504
2874	0.149185058
2875	0.1491710197
2876	0.1491619333
2877	0.1491558602
2878	0.1491464001
2879	0.1491355852
2880	0.1491199352
2881	0.1491086999
2882	0.1490741763
2883	0.1490534692
2884	0.149042596
2885	0.1490331125
2886	0.1490193662
2887	0.1490117046
2888	0.1489991729
2889	0.1489808951
2890	0.1489653502
2891	0.1489413379
2892	0.1489147328
2893	0.1488995733
2894	0.1488950534
2895	0.1488875905
2896	0.1488714266
2897	0.1488543984
2898	0.1488317409
2899	0.1488239158
2900	0.1488069928
2901	0.1487759029
2902	0.1487565506
2903	0.1487460978
2904	0.148731055
2905	0.1487008528
2906	0.1486957724
2907	0.1486887299
2908	0.1486661074
2909	0.1486443375
2910	0.1486353913
2911	0.1486270407
2912	0.1486142053
2913	0.148606135
2914	0.1485937435
2915	0.1485753021
2916	0.148560236
2917	0.1485330236
2918	0.1485203751
2919	0.1485002987
2920	0.1484866224
2921	0.1484614305
2922	0.1484550421
2923	0.1484303991
2924	0.1484204952
2925	0.1483960391
2926	0.1483745495
2927	0.1483607914
2928	0.1483479561
