iter	NDCG:type=Base_SumError	NDCG:type=Base_SumWeight	MAP_SumError	MAP_SumWeight
772	23.27153256	26	19.85642163	26
773	23.27153256	26	19.85642163	26
774	23.27153256	26	19.85642163	26
775	23.27153256	26	19.85642163	26
776	23.27153256	26	19.85642163	26
777	23.27153256	26	19.85642163	26
778	23.27153256	26	19.85642163	26
779	23.27153256	26	19.85642163	26
780	23.27044882	26	19.85092713	26
781	23.27044882	26	19.85092713	26
782	23.27044882	26	19.85092713	26
783	23.27044882	26	19.85092713	26
784	23.27044882	26	19.85092713	26
785	23.25922142	26	19.85092713	26
786	23.25922142	26	19.85092713	26
787	23.27044882	26	19.85092713	26
788	23.27044882	26	19.85092713	26
789	23.27044882	26	19.85092713	26
790	23.27044882	26	19.85092713	26
791	23.27044882	26	19.85092713	26
792	23.27044882	26	19.85092713	26
793	23.27044882	26	19.85092713	26
794	23.27044882	26	19.85092713	26
795	23.27044882	26	19.85092713	26
796	23.27044882	26	19.85092713	26
797	23.27044882	26	19.85092713	26
798	23.27044882	26	19.85092713	26
799	23.25922142	26	19.85092713	26
800	23.25922142	26	19.85092713	26
801	23.26045045	26	19.85092713	26
802	23.26045045	26	19.85092713	26
803	23.26045045	26	19.85092713	26
804	23.26045045	26	19.85092713	26
805	23.26045045	26	19.85092713	26
806	23.26045045	26	19.85092713	26
807	23.26045045	26	19.85092713	26
808	23.26045045	26	19.85092713	26
809	23.26045045	26	19.85092713	26
810	23.26045045	26	19.85092713	26
811	23.26045045	26	19.85092713	26
812	23.26045045	26	19.85092713	26
813	23.26045045	26	19.85092713	26
814	23.26045045	26	19.85092713	26
815	23.26045045	26	19.85092713	26
816	23.26045045	26	19.85092713	26
817	23.26045045	26	19.85092713	26
818	23.26045045	26	19.85092713	26
819	23.26045045	26	19.85092713	26
820	23.26045045	26	19.85092713	26
821	23.26045045	26	19.85092713	26
822	23.26045045	26	19.85092713	26
823	23.26045045	26	19.85092713	26
824	23.26045045	26	19.85092713	26
825	23.26045045	26	19.85092713	26
826	23.26045045	26	19.85092713	26
827	23.26045045	26	19.85092713	26
828	23.26045045	26	19.85092713	26
829	23.26045045	26	19.85092713	26
830	23.26045045	26	19.85092713	26
831	23.26045045	26	19.85092713	26
832	23.26045045	26	19.85092713	26
833	23.26045045	26	19.85092713	26
834	23.26045045	26	19.85092713	26
835	23.26045045	26	19.85092713	26
836	23.26045045	26	19.85092713	26
837	23.26045045	26	19.85092713	26
838	23.26045045	26	19.85092713	26
839	23.26045045	26	19.85092713	26
840	23.26045045	26	19.85092713	26
841	23.26045045	26	19.85092713	26
842	23.26045045	26	19.85092713	26
843	23.26045045	26	19.85092713	26
844	23.26045045	26	19.85092713	26
845	23.26045045	26	19.85092713	26
846	23.26045045	26	19.85092713	26
847	23.26045045	26	19.85092713	26
848	23.26045045	26	19.85092713	26
849	23.26153175	26	19.85092713	26
850	23.26153175	26	19.85092713	26
851	23.26153175	26	19.85092713	26
852	23.26153175	26	19.85092713	26
853	23.26153175	26	19.85092713	26
854	23.26153175	26	19.85092713	26
855	23.26153175	26	19.85092713	26
856	23.26153175	26	19.85092713	26
857	23.26153175	26	19.85092713	26
858	23.26153175	26	19.85092713	26
859	23.26153175	26	19.85092713	26
860	23.26153175	26	19.85092713	26
861	23.26153175	26	19.85092713	26
862	23.26153175	26	19.85092713	26
863	23.27275915	26	19.85092713	26
864	23.27275915	26	19.85092713	26
865	23.27275915	26	19.85092713	26
866	23.27275915	26	19.85092713	26
867	23.27275915	26	19.85092713	26
868	23.27275915	26	19.85092713	26
869	23.27275915	26	19.85092713	26
870	23.27275915	26	19.85092713	26
871	23.27275915	26	19.85092713	26
872	23.27275915	26	19.85092713	26
873	23.27275915	26	19.85092713	26
874	23.27275915	26	19.85092713	26
875	23.26153175	26	19.85092713	26
876	23.26153175	26	19.85092713	26
877	23.26153175	26	19.85092713	26
878	23.26568304	26	19.86283189	26
879	23.26568304	26	19.86283189	26
880	23.26568304	26	19.86283189	26
881	23.26568304	26	19.86283189	26
882	23.26568304	26	19.86283189	26
883	23.26568304	26	19.86283189	26
884	23.26568304	26	19.86283189	26
885	23.26568304	26	19.86283189	26
886	23.27691043	26	19.86283189	26
887	23.27691043	26	19.86283189	26
888	23.27832023	26	19.86283189	26
889	23.27832023	26	19.86283189	26
890	23.27832023	26	19.86283189	26
891	23.27832023	26	19.86283189	26
892	23.27832023	26	19.86283189	26
893	23.27832023	26	19.86283189	26
894	23.27832023	26	19.86283189	26
895	23.27832023	26	19.86283189	26
896	23.27832023	26	19.86283189	26
897	23.27832023	26	19.86283189	26
898	23.27832023	26	19.86283189	26
899	23.27832023	26	19.86283189	26
900	23.27832023	26	19.86283189	26
901	23.27832023	26	19.86283189	26
902	23.26709283	26	19.86283189	26
903	23.26709283	26	19.86283189	26
904	23.26709283	26	19.86283189	26
905	23.27832023	26	19.86283189	26
906	23.26709283	26	19.86283189	26
907	23.26709283	26	19.86283189	26
908	23.26709283	26	19.86283189	26
909	23.26709283	26	19.86283189	26
910	23.26709283	26	19.86283189	26
911	23.21133913	26	19.86283189	26
912	23.21133913	26	19.86283189	26
913	23.21133913	26	19.86283189	26
914	23.21133913	26	19.86283189	26
915	23.21133913	26	19.86283189	26
916	23.21133913	26	19.86283189	26
917	23.21133913	26	19.86283189	26
918	23.21133913	26	19.86283189	26
919	23.21133913	26	19.86283189	26
920	23.21133913	26	19.86283189	26
921	23.21133913	26	19.86283189	26
922	23.21133913	26	19.86283189	26
923	23.21133913	26	19.86283189	26
924	23.21133913	26	19.86283189	26
925	23.21133913	26	19.86283189	26
926	23.21133913	26	19.86283189	26
927	23.21133913	26	19.86283189	26
928	23.21133913	26	19.86283189	26
929	23.21133913	26	19.86283189	26
930	23.21133913	26	19.86283189	26
931	23.21133913	26	19.86283189	26
932	23.21133913	26	19.86283189	26
933	23.21133913	26	19.86283189	26
934	23.21133913	26	19.86283189	26
935	23.21133913	26	19.86283189	26
936	23.21133913	26	19.86283189	26
937	23.21133913	26	19.86283189	26
938	23.21133913	26	19.86283189	26
939	23.21133913	26	19.86283189	26
940	23.21133913	26	19.86283189	26
941	23.21133913	26	19.86283189	26
942	23.21133913	26	19.86283189	26
943	23.21133913	26	19.86283189	26
944	23.21133913	26	19.86283189	26
945	23.21133913	26	19.86283189	26
946	23.21133913	26	19.86283189	26
947	23.22246264	26	19.87949856	26
948	23.21133913	26	19.86283189	26
949	23.21133913	26	19.86283189	26
950	23.21133913	26	19.86283189	26
951	23.21133913	26	19.86283189	26
952	23.21133913	26	19.86283189	26
953	23.21133913	26	19.86283189	26
954	23.21133913	26	19.86283189	26
955	23.21133913	26	19.86283189	26
956	23.21133913	26	19.86283189	26
957	23.21133913	26	19.86283189	26
958	23.21133913	26	19.86283189	26
959	23.21133913	26	19.86283189	26
960	23.21133913	26	19.86283189	26
961	23.21133913	26	19.86283189	26
962	23.21133913	26	19.86283189	26
963	23.21133913	26	19.86283189	26
964	23.21133913	26	19.86283189	26
965	23.21133913	26	19.86283189	26
966	23.21133913	26	19.86283189	26
967	23.21133913	26	19.86283189	26
968	23.21133913	26	19.86283189	26
969	23.21133913	26	19.86283189	26
970	23.22246264	26	19.87949856	26
971	23.35642484	26	20.00449856	26
972	23.22246264	26	19.87949856	26
973	23.22246264	26	19.87949856	26
974	23.22246264	26	19.87949856	26
975	23.22246264	26	19.87949856	26
976	23.22246264	26	19.87949856	26
977	23.22246264	26	19.87949856	26
978	23.22246264	26	19.87949856	26
979	23.35642484	26	20.00449856	26
980	23.35642484	26	20.00449856	26
981	23.35642484	26	20.00449856	26
982	23.35642484	26	20.00449856	26
983	23.34530133	26	19.98783189	26
984	23.34530133	26	19.98783189	26
985	23.34530133	26	19.98783189	26
986	23.35642484	26	20.00449856	26
987	23.35642484	26	20.00449856	26
988	23.35642484	26	20.00449856	26
989	23.34530133	26	19.98783189	26
990	23.34027705	26	19.98783189	26
991	23.34027705	26	19.98783189	26
992	23.34027705	26	19.98783189	26
993	23.32316913	26	19.93783189	26
994	23.32316913	26	19.93783189	26
995	23.32316913	26	19.93783189	26
996	23.32316913	26	19.93783189	26
997	23.32316913	26	19.93783189	26
998	23.32316913	26	19.93783189	26
999	23.32316913	26	19.93783189	26
1000	23.32316913	26	19.93783189	26
1001	23.32316913	26	19.93783189	26
1002	23.32316913	26	19.93783189	26
1003	23.32316913	26	19.93783189	26
1004	23.33429264	26	19.95449856	26
1005	23.33429264	26	19.95449856	26
1006	23.33429264	26	19.95449856	26
1007	23.33429264	26	19.95449856	26
1008	23.33429264	26	19.95449856	26
1009	23.33429264	26	19.95449856	26
1010	23.33429264	26	19.95449856	26
1011	23.33429264	26	19.95449856	26
1012	23.33429264	26	19.95449856	26
1013	23.33429264	26	19.95449856	26
1014	23.33429264	26	19.95449856	26
1015	23.33429264	26	19.95449856	26
1016	23.33429264	26	19.95449856	26
1017	23.33429264	26	19.95449856	26
1018	23.35019944	26	19.97949856	26
1019	23.35019944	26	19.97949856	26
1020	23.35019944	26	19.97949856	26
1021	23.35019944	26	19.97949856	26
1022	23.35019944	26	19.97949856	26
1023	23.35019944	26	19.97949856	26
1024	23.35019944	26	19.97949856	26
1025	23.35019944	26	19.97949856	26
1026	23.35019944	26	19.97949856	26
1027	23.35019944	26	19.97949856	26
1028	23.35019944	26	19.97949856	26
1029	23.35019944	26	19.97949856	26
1030	23.35019944	26	19.97949856	26
1031	23.35019944	26	19.97949856	26
1032	23.35019944	26	19.97949856	26
1033	23.35019944	26	19.97949856	26
1034	23.35019944	26	19.97949856	26
1035	23.35019944	26	19.97949856	26
1036	23.35019944	26	19.97949856	26
1037	23.35019944	26	19.97949856	26
1038	23.35019944	26	19.97949856	26
1039	23.35019944	26	19.97949856	26
1040	23.35019944	26	19.97949856	26
1041	23.35019944	26	19.97949856	26
1042	23.35019944	26	19.97949856	26
1043	23.35019944	26	19.97949856	26
1044	23.35019944	26	19.97949856	26
1045	23.35019944	26	19.97949856	26
1046	23.35019944	26	19.97949856	26
1047	23.35019944	26	19.97949856	26
1048	23.35019944	26	19.97949856	26
1049	23.37536191	26	20.02116522	26
1050	23.37536191	26	20.02116522	26
1051	23.37536191	26	20.02116522	26
1052	23.37536191	26	20.02116522	26
1053	23.37536191	26	20.02116522	26
1054	23.37536191	26	20.02116522	26
1055	23.37536191	26	20.02116522	26
1056	23.37115845	26	20.02116522	26
1057	23.37115845	26	20.02116522	26
1058	23.37115845	26	20.02116522	26
1059	23.37115845	26	20.02116522	26
1060	23.37115845	26	20.02116522	26
1061	23.37115845	26	20.02116522	26
1062	23.37536191	26	20.02116522	26
1063	23.37536191	26	20.02116522	26
1064	23.37536191	26	20.02116522	26
1065	23.35653045	26	20.02116522	26
1066	23.35653045	26	20.02116522	26
1067	23.35653045	26	20.02116522	26
1068	23.36073391	26	20.02116522	26
1069	23.36073391	26	20.02116522	26
1070	23.36775785	26	20.02116522	26
1071	23.36340465	26	20.02116522	26
1072	23.36340465	26	20.02116522	26
1073	23.36340465	26	20.02116522	26
1074	23.36340465	26	20.02116522	26
1075	23.36340465	26	20.02116522	26
1076	23.36340465	26	20.02116522	26
1077	23.36340465	26	20.02116522	26
1078	23.36340465	26	20.02116522	26
1079	23.36340465	26	20.02116522	26
1080	23.36340465	26	20.02116522	26
1081	23.36340465	26	20.02116522	26
1082	23.36340465	26	20.02116522	26
1083	23.36340465	26	20.02116522	26
1084	23.36340465	26	20.02116522	26
1085	23.36340465	26	20.02116522	26
1086	23.36340465	26	20.02116522	26
1087	23.36340465	26	20.02116522	26
1088	23.36340465	26	20.02116522	26
1089	23.36340465	26	20.02116522	26
1090	23.36340465	26	20.02116522	26
1091	23.36340465	26	20.02116522	26
1092	23.36340465	26	20.02116522	26
1093	23.36340465	26	20.02116522	26
1094	23.36340465	26	20.02116522	26
1095	23.3606575	26	20.02116522	26
1096	23.3606575	26	20.02116522	26
1097	23.3606575	26	20.02116522	26
1098	23.3606575	26	20.02116522	26
1099	23.3606575	26	20.02116522	26
1100	23.36515357	26	20.02116522	26
1101	23.36515357	26	20.02116522	26
1102	23.36515357	26	20.02116522	26
1103	23.36515357	26	20.02116522	26
1104	23.36515357	26	20.02116522	26
1105	23.36515357	26	20.02116522	26
1106	23.36515357	26	20.02116522	26
1107	23.36515357	26	20.02116522	26
1108	23.36515357	26	20.02116522	26
1109	23.36515357	26	20.02116522	26
1110	23.36515357	26	20.02116522	26
1111	23.36790072	26	20.02116522	26
1112	23.36790072	26	20.02116522	26
1113	23.29946355	26	19.76283189	26
1114	23.29946355	26	19.76283189	26
1115	23.29946355	26	19.76283189	26
1116	23.29946355	26	19.76283189	26
1117	23.29946355	26	19.76283189	26
1118	23.29946355	26	19.76283189	26
1119	23.29946355	26	19.76283189	26
1120	23.29946355	26	19.76283189	26
1121	23.29422409	26	19.748943	26
1122	23.36266126	26	20.00727633	26
1123	23.36266126	26	20.00727633	26
1124	23.36266126	26	20.00727633	26
1125	23.29422409	26	19.748943	26
1126	23.29422409	26	19.748943	26
1127	23.29422409	26	19.748943	26
1128	23.29422409	26	19.748943	26
1129	23.29422409	26	19.748943	26
1130	23.29422409	26	19.748943	26
1131	23.29147694	26	19.748943	26
1132	23.29147694	26	19.748943	26
1133	23.29147694	26	19.748943	26
1134	23.28807634	26	19.748943	26
1135	23.28807634	26	19.748943	26
1136	23.28807634	26	19.748943	26
1137	23.28807634	26	19.748943	26
1138	23.28807634	26	19.748943	26
1139	23.28807634	26	19.748943	26
1140	23.28807634	26	19.748943	26
1141	23.28807634	26	19.748943	26
1142	23.28807634	26	19.748943	26
1143	23.28807634	26	19.748943	26
1144	23.28807634	26	19.748943	26
1145	23.27969105	26	19.748943	26
1146	23.27969105	26	19.748943	26
1147	23.27969105	26	19.748943	26
1148	23.27969105	26	19.748943	26
1149	23.27969105	26	19.748943	26
1150	23.27969105	26	19.748943	26
1151	23.27969105	26	19.748943	26
1152	23.27969105	26	19.748943	26
1153	23.27969105	26	19.748943	26
1154	23.27969105	26	19.748943	26
1155	23.27969105	26	19.748943	26
1156	23.27969105	26	19.748943	26
1157	23.27969105	26	19.748943	26
1158	23.27969105	26	19.748943	26
1159	23.27969105	26	19.748943	26
1160	23.27385878	26	19.748943	26
1161	23.27385878	26	19.748943	26
1162	23.27385878	26	19.748943	26
1163	23.27385878	26	19.748943	26
1164	23.27385878	26	19.748943	26
1165	23.27385878	26	19.748943	26
1166	23.27385878	26	19.748943	26
1167	23.27385878	26	19.748943	26
1168	23.27385878	26	19.748943	26
1169	23.27385878	26	19.748943	26
1170	23.27385878	26	19.748943	26
1171	23.27385878	26	19.748943	26
1172	23.27385878	26	19.748943	26
1173	23.27385878	26	19.748943	26
1174	23.27385878	26	19.748943	26
1175	23.27385878	26	19.748943	26
1176	23.27385878	26	19.748943	26
1177	23.27385878	26	19.748943	26
1178	23.27385878	26	19.748943	26
1179	23.27385878	26	19.748943	26
1180	23.27385878	26	19.748943	26
1181	23.27385878	26	19.748943	26
1182	23.27385878	26	19.748943	26
1183	23.27385878	26	19.748943	26
1184	23.27385878	26	19.748943	26
1185	23.27385878	26	19.748943	26
1186	23.27385878	26	19.748943	26
1187	23.27385878	26	19.748943	26
1188	23.27385878	26	19.748943	26
1189	23.27385878	26	19.748943	26
1190	23.27385878	26	19.748943	26
1191	23.27385878	26	19.748943	26
1192	23.27385878	26	19.748943	26
1193	23.26951576	26	19.73783189	26
1194	23.26951576	26	19.73783189	26
1195	23.26951576	26	19.73783189	26
1196	23.26951576	26	19.73783189	26
1197	23.26951576	26	19.73783189	26
1198	23.26951576	26	19.73783189	26
1199	23.26951576	26	19.73783189	26
1200	23.26951576	26	19.73783189	26
1201	23.26951576	26	19.73783189	26
1202	23.26951576	26	19.73783189	26
1203	23.26951576	26	19.73783189	26
1204	23.26951576	26	19.73783189	26
1205	23.26951576	26	19.73783189	26
1206	23.26951576	26	19.73783189	26
1207	23.26951576	26	19.73783189	26
1208	23.26951576	26	19.73783189	26
1209	23.26951576	26	19.73783189	26
1210	23.26931385	26	19.73783189	26
1211	23.26931385	26	19.73783189	26
1212	23.26931385	26	19.73783189	26
1213	23.26931385	26	19.73783189	26
1214	23.26931385	26	19.73783189	26
1215	23.26931385	26	19.73783189	26
1216	23.26931385	26	19.73783189	26
1217	23.26931385	26	19.73783189	26
1218	23.26253987	26	19.73783189	26
1219	23.26253987	26	19.73783189	26
1220	23.26253987	26	19.73783189	26
1221	23.26060998	26	19.73306999	26
1222	23.26060998	26	19.73306999	26
1223	23.26060998	26	19.73306999	26
1224	23.26060998	26	19.73306999	26
1225	23.26060998	26	19.73306999	26
1226	23.26060998	26	19.73306999	26
1227	23.26060998	26	19.73306999	26
1228	23.26060998	26	19.73306999	26
1229	23.26060998	26	19.73306999	26
1230	23.250245	26	19.73306999	26
1231	23.250245	26	19.73306999	26
1232	23.250245	26	19.73306999	26
1233	23.250245	26	19.73306999	26
1234	23.250245	26	19.73306999	26
1235	23.250245	26	19.73306999	26
1236	23.250245	26	19.73306999	26
1237	23.250245	26	19.73306999	26
1238	23.250245	26	19.73306999	26
1239	23.250245	26	19.73306999	26
1240	23.250245	26	19.73306999	26
1241	23.250245	26	19.73306999	26
1242	23.250245	26	19.73306999	26
1243	23.250245	26	19.73306999	26
1244	23.250245	26	19.73306999	26
1245	23.250245	26	19.73306999	26
1246	23.250245	26	19.73306999	26
1247	23.250245	26	19.73306999	26
1248	23.250245	26	19.73306999	26
1249	23.250245	26	19.73306999	26
1250	23.250245	26	19.73306999	26
1251	23.250245	26	19.73306999	26
1252	23.250245	26	19.73306999	26
1253	23.24616003	26	19.73306999	26
1254	23.24616003	26	19.73306999	26
1255	23.24248607	26	19.72397908	26
1256	23.24248607	26	19.72397908	26
1257	23.24248607	26	19.72397908	26
1258	23.24248607	26	19.72397908	26
1259	23.24248607	26	19.72397908	26
1260	23.24248607	26	19.72397908	26
1261	23.24248607	26	19.72397908	26
1262	23.24248607	26	19.72397908	26
1263	23.24248607	26	19.72397908	26
1264	23.24248607	26	19.72397908	26
1265	23.24248607	26	19.72397908	26
1266	23.24248607	26	19.72397908	26
1267	23.24248607	26	19.72397908	26
1268	23.24248607	26	19.72397908	26
1269	23.24248607	26	19.72397908	26
1270	23.24248607	26	19.72397908	26
1271	23.24248607	26	19.72397908	26
1272	23.24248607	26	19.72397908	26
1273	23.24248607	26	19.72397908	26
1274	23.24248607	26	19.72397908	26
1275	23.24248607	26	19.72397908	26
1276	23.24248607	26	19.72397908	26
1277	23.24248607	26	19.72397908	26
1278	23.24248607	26	19.72397908	26
1279	23.24248607	26	19.72397908	26
1280	23.24248607	26	19.72397908	26
1281	23.24248607	26	19.72397908	26
1282	23.24248607	26	19.72397908	26
1283	23.24248607	26	19.72397908	26
1284	23.20995405	26	19.72397908	26
1285	23.20995405	26	19.72397908	26
1286	23.20995405	26	19.72397908	26
1287	23.20995405	26	19.72397908	26
1288	23.20995405	26	19.72397908	26
1289	23.20995405	26	19.72397908	26
1290	23.20995405	26	19.72397908	26
1291	23.20995405	26	19.72397908	26
1292	23.20995405	26	19.72397908	26
1293	23.20995405	26	19.72397908	26
1294	23.20995405	26	19.72397908	26
1295	23.20995405	26	19.72397908	26
1296	23.20995405	26	19.72397908	26
1297	23.20995405	26	19.72397908	26
1298	23.20995405	26	19.72397908	26
1299	23.20995405	26	19.72397908	26
1300	23.20995405	26	19.72397908	26
1301	23.20995405	26	19.72397908	26
1302	23.20995405	26	19.72397908	26
1303	23.20995405	26	19.72397908	26
1304	23.20995405	26	19.72397908	26
1305	23.20995405	26	19.72397908	26
1306	23.20995405	26	19.72397908	26
1307	23.20995405	26	19.72397908	26
1308	23.20995405	26	19.72397908	26
1309	23.20995405	26	19.72397908	26
1310	23.20995405	26	19.72397908	26
1311	23.20995405	26	19.72397908	26
1312	23.20995405	26	19.72397908	26
1313	23.20995405	26	19.72397908	26
1314	23.20995405	26	19.72397908	26
1315	23.20995405	26	19.72397908	26
1316	23.20995405	26	19.72397908	26
1317	23.20995405	26	19.72397908	26
1318	23.20995405	26	19.72397908	26
1319	23.20995405	26	19.72397908	26
1320	23.20995405	26	19.72397908	26
1321	23.20995405	26	19.72397908	26
1322	23.20995405	26	19.72397908	26
1323	23.20995405	26	19.72397908	26
1324	23.20995405	26	19.72397908	26
1325	23.20995405	26	19.72397908	26
1326	23.20995405	26	19.72397908	26
1327	23.20995405	26	19.72397908	26
1328	23.20679445	26	19.71640332	26
1329	23.20679445	26	19.71640332	26
1330	23.20679445	26	19.71640332	26
1331	23.20679445	26	19.71640332	26
1332	23.20679445	26	19.71640332	26
1333	23.20679445	26	19.71640332	26
1334	23.20679445	26	19.71640332	26
1335	23.20679445	26	19.71640332	26
1336	23.20679445	26	19.71640332	26
1337	23.21235621	26	19.71640332	26
1338	23.21235621	26	19.71640332	26
1339	23.21235621	26	19.71640332	26
1340	23.2155158	26	19.72397908	26
1341	23.2155158	26	19.72397908	26
1342	23.2155158	26	19.72397908	26
1343	23.2155158	26	19.72397908	26
1344	23.2155158	26	19.72397908	26
1345	23.2155158	26	19.72397908	26
1346	23.2155158	26	19.72397908	26
1347	23.2155158	26	19.72397908	26
1348	23.2155158	26	19.72397908	26
1349	23.2155158	26	19.72397908	26
1350	23.2155158	26	19.72397908	26
1351	23.2155158	26	19.72397908	26
1352	23.2155158	26	19.72397908	26
1353	23.2155158	26	19.72397908	26
1354	23.2155158	26	19.72397908	26
1355	23.2155158	26	19.72397908	26
1356	23.21235621	26	19.71640332	26
1357	23.21235621	26	19.71640332	26
1358	23.21235621	26	19.71640332	26
1359	23.21235621	26	19.71640332	26
1360	23.21235621	26	19.71640332	26
1361	23.21235621	26	19.71640332	26
1362	23.21235621	26	19.71640332	26
1363	23.21235621	26	19.71640332	26
1364	23.21235621	26	19.71640332	26
1365	23.21235621	26	19.71640332	26
1366	23.21235621	26	19.71640332	26
1367	23.21235621	26	19.71640332	26
1368	23.21235621	26	19.71640332	26
1369	23.21235621	26	19.71640332	26
1370	23.21235621	26	19.71640332	26
1371	23.21235621	26	19.71640332	26
1372	23.21235621	26	19.71640332	26
1373	23.21235621	26	19.71640332	26
1374	23.21235621	26	19.71640332	26
1375	23.21235621	26	19.71640332	26
1376	23.21235621	26	19.71640332	26
1377	23.21235621	26	19.71640332	26
1378	23.21235621	26	19.71640332	26
1379	23.21235621	26	19.71640332	26
1380	23.21235621	26	19.71640332	26
1381	23.21235621	26	19.71640332	26
1382	23.21235621	26	19.71640332	26
1383	23.21235621	26	19.71640332	26
1384	23.21235621	26	19.71640332	26
1385	23.21235621	26	19.71640332	26
1386	23.21235621	26	19.71640332	26
1387	23.21235621	26	19.71640332	26
1388	23.21235621	26	19.71640332	26
1389	23.21235621	26	19.71640332	26
1390	23.21235621	26	19.71640332	26
1391	23.21235621	26	19.71640332	26
1392	23.21235621	26	19.71640332	26
1393	23.21235621	26	19.71640332	26
1394	23.21235621	26	19.71640332	26
1395	23.21235621	26	19.71640332	26
1396	23.21235621	26	19.71640332	26
1397	23.21235621	26	19.71640332	26
1398	23.21235621	26	19.71640332	26
1399	23.21235621	26	19.71640332	26
1400	23.21235621	26	19.71640332	26
1401	23.21235621	26	19.71640332	26
1402	23.21235621	26	19.71640332	26
1403	23.21235621	26	19.71640332	26
1404	23.21235621	26	19.71640332	26
1405	23.21235621	26	19.71640332	26
1406	23.21235621	26	19.71640332	26
1407	23.21235621	26	19.71640332	26
1408	23.21235621	26	19.71640332	26
1409	23.21235621	26	19.71640332	26
1410	23.21235621	26	19.71640332	26
1411	23.21235621	26	19.71640332	26
1412	23.21235621	26	19.71640332	26
1413	23.21235621	26	19.71640332	26
1414	23.21235621	26	19.71640332	26
1415	23.21235621	26	19.71640332	26
1416	23.21235621	26	19.71640332	26
1417	23.21235621	26	19.71640332	26
1418	23.21235621	26	19.71640332	26
1419	23.21235621	26	19.71640332	26
1420	23.21235621	26	19.71640332	26
1421	23.20879503	26	19.71640332	26
1422	23.20879503	26	19.71640332	26
1423	23.20879503	26	19.71640332	26
1424	23.20879503	26	19.71640332	26
1425	23.20879503	26	19.71640332	26
1426	23.20879503	26	19.71640332	26
1427	23.20879503	26	19.71640332	26
1428	23.20879503	26	19.71640332	26
1429	23.20879503	26	19.71640332	26
1430	23.20879503	26	19.71640332	26
1431	23.19756763	26	19.71640332	26
1432	23.19756763	26	19.71640332	26
1433	23.19756763	26	19.71640332	26
1434	23.19756763	26	19.71640332	26
1435	23.19756763	26	19.71640332	26
1436	23.19756763	26	19.71640332	26
1437	23.19756763	26	19.71640332	26
1438	23.19756763	26	19.71640332	26
1439	23.19756763	26	19.71640332	26
1440	23.19756763	26	19.71640332	26
1441	23.19756763	26	19.71640332	26
1442	23.19756763	26	19.71640332	26
1443	23.19756763	26	19.71640332	26
1444	23.19756763	26	19.71640332	26
1445	23.19756763	26	19.71640332	26
1446	23.19756763	26	19.71640332	26
1447	23.19756763	26	19.71640332	26
1448	23.19756763	26	19.71640332	26
1449	23.19756763	26	19.71640332	26
1450	23.19756763	26	19.71640332	26
1451	23.19756763	26	19.71640332	26
1452	23.19756763	26	19.71640332	26
1453	23.19756763	26	19.71640332	26
1454	23.19756763	26	19.71640332	26
1455	23.19756763	26	19.71640332	26
1456	23.19756763	26	19.71640332	26
1457	23.19756763	26	19.71640332	26
1458	23.19756763	26	19.71640332	26
1459	23.19756763	26	19.71640332	26
1460	23.19756763	26	19.71640332	26
1461	23.19756763	26	19.71640332	26
1462	23.19756763	26	19.71640332	26
1463	23.19756763	26	19.71640332	26
1464	23.19756763	26	19.71640332	26
1465	23.19756763	26	19.71640332	26
1466	23.19756763	26	19.71640332	26
1467	23.19756763	26	19.71640332	26
1468	23.19756763	26	19.71640332	26
1469	23.19756763	26	19.71640332	26
1470	23.19756763	26	19.71640332	26
1471	23.19756763	26	19.71640332	26
1472	23.19756763	26	19.71640332	26
1473	23.19756763	26	19.71640332	26
1474	23.19756763	26	19.71640332	26
1475	23.19756763	26	19.71640332	26
1476	23.19756763	26	19.71640332	26
1477	23.19756763	26	19.71640332	26
1478	23.19756763	26	19.71640332	26
1479	23.19756763	26	19.71640332	26
1480	23.19756763	26	19.71640332	26
1481	23.19756763	26	19.71640332	26
1482	23.19756763	26	19.71640332	26
1483	23.19756763	26	19.71640332	26
1484	23.19756763	26	19.71640332	26
1485	23.19756763	26	19.71640332	26
1486	23.19756763	26	19.71640332	26
1487	23.19756763	26	19.71640332	26
1488	23.19756763	26	19.71640332	26
1489	23.19756763	26	19.71640332	26
1490	23.19756763	26	19.71640332	26
1491	23.19756763	26	19.71640332	26
1492	23.19756763	26	19.71640332	26
1493	23.19756763	26	19.71640332	26
1494	23.19756763	26	19.71640332	26
1495	23.19756763	26	19.71640332	26
1496	23.19756763	26	19.71640332	26
1497	23.19756763	26	19.71640332	26
1498	23.19756763	26	19.71640332	26
1499	23.19756763	26	19.71640332	26
1500	23.19756763	26	19.71640332	26
1501	23.19756763	26	19.71640332	26
1502	23.19756763	26	19.71640332	26
1503	23.19756763	26	19.71640332	26
1504	23.19756763	26	19.71640332	26
1505	23.19756763	26	19.71640332	26
1506	23.19756763	26	19.71640332	26
1507	23.19756763	26	19.71640332	26
1508	23.19756763	26	19.71640332	26
1509	23.19756763	26	19.71640332	26
1510	23.19756763	26	19.71640332	26
1511	23.19756763	26	19.71640332	26
1512	23.19756763	26	19.71640332	26
1513	23.19756763	26	19.71640332	26
1514	23.19756763	26	19.71640332	26
1515	23.19756763	26	19.71640332	26
1516	23.19756763	26	19.71640332	26
1517	23.19756763	26	19.71640332	26
1518	23.19756763	26	19.71640332	26
1519	23.19756763	26	19.71640332	26
1520	23.19756763	26	19.71640332	26
1521	23.19756763	26	19.71640332	26
1522	23.19756763	26	19.71640332	26
